id,name(EN),name(KR),producer,nation,local,varieties,type,use,abv,degree,sweet,acidity,body,tannin,price,year,ml,in stock(재고수량),Vivino 평점,한줄요약,참고사항,상세설명,테이스팅 노트,페어링 정보,occasion,Occasion_Tags,Occasion_Struct,sample_group
ta158,"Domaine de la Romanee-Conti, Fine Bourgogne",Romanee Conti Domaine de la Romanee Conti 피노 누아 Bourgogne 1991,Romanee Conti Domaine de la Romanee Conti,France,Bourgogne ,Pinot Noir  ,Hard,Etc,40,20,1,1,5,1,1275000,1991,700,5,,아무나 쉽게 못마시는 선택지로 좋은 피노 누아 레드. 리치한 느낌/위스키 느낌의 밸런스형.,KR명:자동생성(검수필요) | 한줄요약:자동생성 | 테이스팅노트:자동생성 | 상세설명:자동생성 | 페어링:자동생성 | 재고:기본값(개발용) | Occasion:정규화 | 표현:정교화v2,"Romanee Conti Domaine de la Romanee Conti 피노 누아 Bourgogne 1991는 묵직하고 깊은 카테고리에서 아무나 쉽게 못마시는 선택지로 좋은 편입니다. 1991 빈티지, 40 도수, 700ml.

첫 인상은 상큼한가 또렷하고, 텍스처는 눅진한로 느껴집니다. 피니시는 부담없이 넘어가는, 단맛은 단맛이 조금 나는 쪽으로 해석할 수 있어요. 특히 깊은 여운을 주는 상황에 잘 어울립니다.
집중음용·대화용에 특히 잘 맞고, 부담 없이 한 잔씩 나누기 좋아요.","첫 인상은 상큼한가 또렷하고, 텍스처는 눅진한로 느껴집니다. 피니시는 부담없이 넘어가는, 단맛은 단맛이 조금 나는 쪽으로 해석할 수 있어요. 특히 깊은 여운을 주는 상황에 잘 어울립니다.","양갈비(후추/허브), 숙성 치즈, 미트소스/라구",집중음용|대화용,집중음용|대화용,"{""people"": ""Solo"", ""place"": ""Home"", ""purpose"": ""Exploration"", ""mood_intensity"": ""Bold"", ""timing"": ""After-meal""}",rep
ta159,Santa Julia Cabernet-Sauvignon,Familia Zuccardi Cabernet-Sauvignon Mendoza 2009,Familia Zuccardi,Argentina,Mendoza ,Cabernet-Sauvignon  ,Red,Table,13.5,16~18,1,3,3,3,20000,2009,750,5,,"캠핑 와인으로 좋은 카베르네 소비뇽 레드. 농익은 질감에 입안이 까끌까끌한 여운, 메인음식과 함께 먹는에 편하게.",KR명:자동생성(검수필요) | 한줄요약:자동생성 | 테이스팅노트:자동생성 | 상세설명:자동생성 | 페어링:자동생성 | 재고:기본값(개발용) | Occasion:정규화 | 표현:정교화v2,"탄닌이 강한 생산자의 무난한 선물용 와인 Familia Zuccardi Cabernet-Sauvignon Mendoza 2009. 2009 빈티지, 도수 13.5, 750ml.

입안에서는 졸인듯한 느낌의/입에 침이 고이는 정도가 중심을 잡고, 마무리는 떫떠름한 느낌이 정돈합니다.
식욕을 증진시키는에 두면 실패 확률이 낮아요. (데일리·대화용)","향에서는 단맛이 조금 나는 인상이 먼저 오고, 입안에서는 시큼한가 균형을 잡습니다. 질감은 걸쭉한 맛, 여운은 쓴맛 쪽으로 정리돼요. — 무난한 선물용 무드로 이해하면 좋아요.","햄·살라미(그릴), 숙성 치즈, 미트소스/라구",데일리|대화용,데일리|대화용,"{""people"": ""Solo"", ""place"": ""Home"", ""purpose"": ""Relax"", ""mood_intensity"": ""Standard"", ""timing"": ""With-meal""}",rep
ta160,Finca Las Moras Reserva Chardonnay,Finca Las Moras 샤르도네 San Juan UllumZonda 2017,Finca Las Moras,Argentina,San Juan UllumZonda,Chardonnay  ,White,Table,13~14,10~12,1,3,3,1,60000,2017,750,5,,답례용품으로 좋은 데일리 화이트. 입안이 개운한/농익은 균형이 안정적이에요.,KR명:자동생성(검수필요) | 한줄요약:자동생성 | 테이스팅노트:자동생성 | 상세설명:자동생성 | 페어링:자동생성 | 재고:기본값(개발용) | Occasion:정규화 | 표현:정교화v2,"Finca Las Moras 샤르도네 San Juan UllumZonda 2017는 안주없이 마실수 있는 카테고리에서 발렌타인날 마시기 좋은 선택지로 좋은 편입니다. 2017 빈티지, 13~14 도수, 750ml.

전체 톤은 걸쭉한 맛와 시큼한의 균형. 타닌은 둥글둥글한, 단맛은 순한 맛 쪽으로 읽힙니다. — 음식과함께 무드로 이해하면 좋아요.
데일리·대화용에 특히 잘 맞고, 부담 없이 한 잔씩 나누기 좋아요.","전체 톤은 걸쭉한 맛와 시큼한의 균형. 타닌은 둥글둥글한, 단맛은 순한 맛 쪽으로 읽힙니다. — 음식과함께 무드로 이해하면 좋아요.","오일 파스타, 흰살 생선구이, 치즈 플래터",데일리|대화용,데일리|대화용,"{""people"": ""Solo"", ""place"": ""Home"", ""purpose"": ""Relax"", ""mood_intensity"": ""Standard"", ""timing"": ""With-meal""}",rep
ta161,"Domaine des Rouges Queues, Santenay Red",Domaine des RougesQueues 피노 누아 Bourgogne Cote de Beaune 2007,Domaine des RougesQueues,France,Bourgogne Cote de Beaune,Pinot Noir  ,Red,Table,13,15~17,1,4,2,2,106000,2007,750,5,,무통로칠드 무드의 피노 누아 레드 — 홍차를 마시는것같은 결이 살아 있고 마시기 적당한가 탄탄해요.,KR명:자동생성(검수필요) | 한줄요약:자동생성 | 테이스팅노트:자동생성 | 상세설명:자동생성 | 페어링:자동생성 | 재고:기본값(개발용) | Occasion:정규화 | 표현:정교화v2,"호불호 없는의 와인다운 와인 Domaine des RougesQueues 피노 누아 Bourgogne Cote de Beaune 2007 (2007). 도수 13, 750ml.

맛이 신가 입맛을 깨우고, 라이트한는 담백하게 이어집니다. 까칠까칠한 맛은 거칠지 않고 밋밋한 와인 느낌은 은근해요. 특히 무난한 선물용 상황에 잘 어울립니다.
메인음식과 함께 먹는 맥락에서 한 병으로 분위기 만들기 좋은 타입입니다. (데일리·대화용)","맛이 신가 입맛을 깨우고, 라이트한는 담백하게 이어집니다. 까칠까칠한 맛은 거칠지 않고 밋밋한 와인 느낌은 은근해요. 특히 무난한 선물용 상황에 잘 어울립니다.","햄·살라미(후추/허브), 숙성 치즈, 미트소스/라구",데일리|대화용,데일리|대화용,"{""people"": ""Solo"", ""place"": ""Home"", ""purpose"": ""Relax"", ""mood_intensity"": ""Standard"", ""timing"": ""With-meal""}",rep
ta162,"Bottega Vinai, Pinot Grigio",Bottega Vinai 메를로 TrentinoAlto Adige 2018,Bottega Vinai,Italy,TrentinoAlto Adige ,Merlot  ,White,"Appetizer, Table",12~13,8~10,1,3,2,1,55000,2018,750,5,,가볍게 시작하기 좋은 데이트때 마시기 좋은 화이트. 입에 침이 고이는 정도가 상쾌한 쪽이에요.,KR명:자동생성(검수필요) | 한줄요약:자동생성 | 테이스팅노트:자동생성 | 상세설명:자동생성 | 페어링:자동생성 | 재고:기본값(개발용) | Occasion:정규화 | 표현:정교화v2,"산지오베제의 안주없이 마실수 있는 와인 Bottega Vinai 메를로 TrentinoAlto Adige 2018 (2018). 도수 12~13, 750ml.

라이트한 텍스처 위에 새콤한 맛가 살아 있고, 마무리는 리치한 느낌이 정돈합니다. 순한 맛 뉘앙스는 과하지 않아요. 특히 상쾌함 상황에 잘 어울립니다.
상쾌함 맥락에서 한 병으로 분위기 만들기 좋은 타입입니다. (데일리·대화용)","라이트한 텍스처 위에 새콤한 맛가 살아 있고, 마무리는 리치한 느낌이 정돈합니다. 순한 맛 뉘앙스는 과하지 않아요. 특히 상쾌함 상황에 잘 어울립니다.","흰살 생선구이, 회/초밥, 치즈 플래터",데일리|대화용,데일리|대화용,"{""people"": ""Solo"", ""place"": ""Home"", ""purpose"": ""Relax"", ""mood_intensity"": ""Standard"", ""timing"": ""With-meal""}",rep
ta163,"Domaines Schlumberger, Pinot Gris",Domaines Schlumberger 피노 그리 Alsace 2016,Domaines Schlumberger,France,Alsace ,Pinot Gris  ,White,Table,13.5,8~10,2,3,2,1,29800,2016,750,5,,중심에 어울리는 Pinot Gris 화이트. 입에 침이 고이는 정도가 살아 있고 라이트한는 담백해요.,KR명:자동생성(검수필요) | 한줄요약:자동생성 | 테이스팅노트:자동생성 | 상세설명:자동생성 | 페어링:자동생성 | 재고:기본값(개발용) | Occasion:정규화 | 표현:정교화v2,"Domaines Schlumberger 피노 그리 Alsace 2016는 청포도로 만든 카테고리에서 실속형 와인 선택지로 좋은 편입니다. 2016 빈티지, 13.5 도수, 750ml.

향에서는 달짝지근한 인상이 먼저 오고, 입안에서는 산미가 조금 있는가 균형을 잡습니다. 질감은 라이트한, 여운은 리치한 느낌 쪽으로 정리돼요. 특히 글라스 와인 용 상황에 잘 어울립니다.
데일리·대화용에 특히 잘 맞고, 부담 없이 한 잔씩 나누기 좋아요.","향에서는 달짝지근한 인상이 먼저 오고, 입안에서는 산미가 조금 있는가 균형을 잡습니다. 질감은 라이트한, 여운은 리치한 느낌 쪽으로 정리돼요. 특히 글라스 와인 용 상황에 잘 어울립니다.","흰살 생선구이, 치즈 플래터",데일리|대화용,데일리|대화용,"{""people"": ""Solo"", ""place"": ""Home"", ""purpose"": ""Relax"", ""mood_intensity"": ""Standard"", ""timing"": ""With-meal""}",rep
ta164,"Cono Sur, Bicicleta Cabernet-Sauvignon",Cono Sur Cabernet-Sauvignon Etc Central Valley 2016,Cono Sur,Chile,Central Valley ,Cabernet-Sauvignon Etc ,Red,Table,13~14,16~24,1,3,3,3,18000,2016,750,5,,가성비 와인 무드의 Cabernet-Sauvignon Etc 레드 — 쓴맛 결이 살아 있고 걸쭉한 맛가 탄탄해요.,KR명:자동생성(검수필요) | 한줄요약:자동생성 | 테이스팅노트:자동생성 | 상세설명:자동생성 | 페어링:자동생성 | 재고:기본값(개발용) | Occasion:정규화 | 표현:정교화v2,"1865 생산자의 와인다운 와인 Cono Sur Cabernet-Sauvignon Etc Central Valley 2016. 2016 빈티지, 도수 13~14, 750ml.

입안에서는 걸쭉한 맛/입안이 개운한가 중심을 잡고, 마무리는 떫떠름한 느낌이 정돈합니다.
많이 비싸지 않은에 두면 실패 확률이 낮아요. (데일리·대화용)","시큼한가 입맛을 깨우고, 막걸리같은는 담백하게 이어집니다. 씁쓸한은 거칠지 않고 순한 맛 느낌은 은근해요. — 와인다운 무드로 이해하면 좋아요.","버섯 그릴(훈제), 숙성 치즈, 미트소스/라구",데일리|대화용,데일리|대화용,"{""people"": ""Solo"", ""place"": ""Home"", ""purpose"": ""Relax"", ""mood_intensity"": ""Standard"", ""timing"": ""With-meal""}",rep
ta165,"Domaine des Rouges Queues, Bourgogne Hautes Cotes de Beaune Red",Domaine des RougesQueues 피노 누아 Bourgogne Cote de Beaune 2007,Domaine des RougesQueues,France,Bourgogne Cote de Beaune,Pinot Noir  ,Red,Table,12.5,15~17,1,5,2,2,86000,2007,750,5,,"이지 드링크 와인 피노 누아 레드. 구수한 맛의 질감에 까칠까칠한 맛 여운, 메인음식과 함께 먹는에 편하게.",KR명:자동생성(검수필요) | 한줄요약:자동생성 | 테이스팅노트:자동생성 | 상세설명:자동생성 | 페어링:자동생성 | 재고:기본값(개발용) | Occasion:정규화 | 표현:정교화v2,"Domaine des RougesQueues 피노 누아 Bourgogne Cote de Beaune 2007는 보르도 감성을 담은 고기랑 어울리는입니다. 2007 빈티지, 12.5 도수, 750ml.

향에서는 순한 맛 인상이 먼저 오고, 입안에서는 눈이 감길정도로 신가 균형을 잡습니다. 질감은 부드러운 느낌의, 여운은 홍차를 마시는것같은 쪽으로 정리돼요. — 무난한 선물용 무드로 이해하면 좋아요.
데일리·대화용에 두고 천천히 즐기면 밸런스가 더 살아나요.","향에서는 순한 맛 인상이 먼저 오고, 입안에서는 눈이 감길정도로 신가 균형을 잡습니다. 질감은 부드러운 느낌의, 여운은 홍차를 마시는것같은 쪽으로 정리돼요. — 무난한 선물용 무드로 이해하면 좋아요.","피자(후추/허브), 숙성 치즈, 미트소스/라구",데일리|대화용,데일리|대화용,"{""people"": ""Solo"", ""place"": ""Home"", ""purpose"": ""Relax"", ""mood_intensity"": ""Standard"", ""timing"": ""With-meal""}",rep
ta166,"Blue Nun, Eiswein Riesling",Langguth  Blue nun 리슬링 Rheinhessen 2005,Langguth  Blue nun,Germany,Rheinhessen ,Riesling  ,White,Dessert,10,7~8,5,2,3,1,120000,2005,500,5,,모젤 스타일 리슬링 화이트 — 알싸한 맛가 또렷하고 막걸리같은가 깔끔해요.,KR명:자동생성(검수필요) | 한줄요약:자동생성 | 테이스팅노트:자동생성 | 상세설명:자동생성 | 페어링:자동생성 | 재고:기본값(개발용) | Occasion:정규화 | 표현:정교화v2,"Langguth Blue nun 리슬링 Rheinhessen 2005는 돌려서 따는 마개 카테고리에서 고급 와인 선택지로 좋은 편입니다. 2005 빈티지, 10 도수, 500ml.

향에서는 달콤한 향이 나는 인상이 먼저 오고, 입안에서는 알싸한 맛가 균형을 잡습니다. 질감은 걸쭉한 맛, 여운은 약간 비린맛의 쪽으로 정리돼요. 그리고 달달한 와인 쪽으로 즐기기 좋아요.
마무리·대화용에 특히 잘 맞고, 부담 없이 한 잔씩 나누기 좋아요.","향에서는 달콤한 향이 나는 인상이 먼저 오고, 입안에서는 알싸한 맛가 균형을 잡습니다. 질감은 걸쭉한 맛, 여운은 약간 비린맛의 쪽으로 정리돼요. 그리고 달달한 와인 쪽으로 즐기기 좋아요.",과일 타르트 / 말린 과일 / 치즈,마무리|대화용,마무리|대화용,"{""people"": ""Solo"", ""place"": ""Home"", ""purpose"": ""Relax"", ""mood_intensity"": ""Standard"", ""timing"": ""After-meal""}",rep
ta167,Il Macchione Vino Noblie di Montepulciano Riserva,Il Macchione Prugnolo Gentile Sangiovese Toscana Montepulciano 1997,Il Macchione,Italy,Toscana Montepulciano,Prugnolo Gentile Sangiovese ,Red,Table,13~14,8~20,1,4,4,4,192000,1997,1500,5,,결혼 선물로 적당한 선택지로 좋은 Prugnolo Gentile Sangiovese 레드. 달콤쌉쌀한/농축된 밸런스형.,KR명:자동생성(검수필요) | 한줄요약:자동생성 | 테이스팅노트:자동생성 | 상세설명:자동생성 | 페어링:자동생성 | 재고:기본값(개발용) | Occasion:정규화 | 표현:정교화v2,"Il Macchione Prugnolo Gentile Sangiovese Toscana Montepulciano 1997는 무난한 선물용 카테고리에서 와인 모임에 들고가기 좋은 선택지로 좋은 편입니다. 1997 빈티지, 13~14 도수, 1500ml.

전체 톤은 점성이 강한와 침샘이 자극되는의 균형. 타닌은 매케한 느낌, 단맛은 밋밋한 와인 쪽으로 읽힙니다. 그리고 많이 비싸지 않은 쪽으로 즐기기 좋아요.
데일리·대화용에 특히 잘 맞고, 부담 없이 한 잔씩 나누기 좋아요.","전체 톤은 점성이 강한와 침샘이 자극되는의 균형. 타닌은 매케한 느낌, 단맛은 밋밋한 와인 쪽으로 읽힙니다. 그리고 많이 비싸지 않은 쪽으로 즐기기 좋아요.","바비큐 립(그릴), 숙성 치즈, 미트소스/라구",데일리|대화용,데일리|대화용,"{""people"": ""Solo"", ""place"": ""Home"", ""purpose"": ""Relax"", ""mood_intensity"": ""Standard"", ""timing"": ""With-meal""}",rep
ta168,"Lamblin & Fils, Bourgogne Pinot Noir",Lamblin  Fils 피노 누아 Bourgogne 2006,Lamblin  Fils,France,Bourgogne ,Pinot Noir  ,Red,Table,12.5,15~17,1,4,2,2,60000,2006,750,5,,오늘은 발렌타인날 마시기 좋은 레드. 라이트한 중심으로 가고 혀가 아리는 느낌은 과하지 않아요.,KR명:자동생성(검수필요) | 한줄요약:자동생성 | 테이스팅노트:자동생성 | 상세설명:자동생성 | 페어링:자동생성 | 재고:기본값(개발용) | Occasion:정규화 | 표현:정교화v2,"Lamblin Fils 피노 누아 Bourgogne 2006는 무난한 선물용 카테고리에서 가격이 부담스럽지 않은 와인 선택지로 좋은 편입니다. 2006 빈티지, 12.5 도수, 750ml.

전체 톤은 묵직한 느낌의와 침샘이 자극되는의 균형. 타닌은 홍차를 마시는것같은, 단맛은 단맛이 조금 나는 쪽으로 읽힙니다. 그리고 음식과함께 쪽으로 즐기기 좋아요.
데일리·대화용에 특히 잘 맞고, 부담 없이 한 잔씩 나누기 좋아요.","전체 톤은 묵직한 느낌의와 침샘이 자극되는의 균형. 타닌은 홍차를 마시는것같은, 단맛은 단맛이 조금 나는 쪽으로 읽힙니다. 그리고 음식과함께 쪽으로 즐기기 좋아요.","버섯 그릴(그릴), 숙성 치즈, 미트소스/라구",데일리|대화용,데일리|대화용,"{""people"": ""Solo"", ""place"": ""Home"", ""purpose"": ""Relax"", ""mood_intensity"": ""Standard"", ""timing"": ""With-meal""}",rep
ta169,Agricola Punica Montessu,Agricola Punica Carignano Cabernet-Sauvignon Merlot Sardegna 2017,Agricola Punica,Italy,Sardegna ,Carignano Cabernet-Sauvignon Merlot,Red,Table,14~15,15~17,1,3,3,3,80000,2017,750,5,,"데이트때 마시기 좋은 Carignano Cabernet-Sauvignon Merlot 레드. 걸쭉한 맛 질감에 쌍화탕같은 맛의 여운, 중심에 편하게.",KR명:자동생성(검수필요) | 한줄요약:자동생성 | 테이스팅노트:자동생성 | 상세설명:자동생성 | 페어링:자동생성 | 재고:기본값(개발용) | Occasion:정규화 | 표현:정교화v2,"Agricola Punica Carignano Cabernet-Sauvignon Merlot Sardegna 2017는 선물용 와인 감성을 담은 탄닌이 있는입니다. 2017 빈티지, 14~15 도수, 750ml.

첫 인상은 산미가 조금 있는가 또렷하고, 텍스처는 잼같은 느낌로 느껴집니다. 피니시는 입안이 까끌까끌한, 단맛은 음료수같은 와인 쪽으로 해석할 수 있어요. 그리고 무난한 선물용 쪽으로 즐기기 좋아요.
데일리·대화용에 두고 천천히 즐기면 밸런스가 더 살아나요.","첫 인상은 산미가 조금 있는가 또렷하고, 텍스처는 잼같은 느낌로 느껴집니다. 피니시는 입안이 까끌까끌한, 단맛은 음료수같은 와인 쪽으로 해석할 수 있어요. 그리고 무난한 선물용 쪽으로 즐기기 좋아요.","미트볼(그릴), 숙성 치즈, 미트소스/라구",데일리|대화용,데일리|대화용,"{""people"": ""Solo"", ""place"": ""Home"", ""purpose"": ""Relax"", ""mood_intensity"": ""Standard"", ""timing"": ""With-meal""}",rep
